year,origin,dest,export,import
2005,bhr,xxg,1785165,0
2005,bhr,yem,0,10043
2005,bhs,aut,0,15800
2005,bhs,bgd,32037.22,0
2005,bhs,can,0,68937
2005,bhs,che,2160,251214
2005,bhs,cmr,0,351631
2005,bhs,cri,0,138046
2005,bhs,cub,0,141130.14
2005,bhs,dom,0,135536
2005,bhs,ecu,0,55985
2005,bhs,esp,0,1715
2005,bhs,est,5156,0
2005,bhs,fra,0,6221
2005,bhs,gbr,0,543686.18
2005,bhs,hnd,0,633480
2005,bhs,ind,0,1322
2005,bhs,jam,0,50213
2005,bhs,jpn,13914,0
2005,bhs,nic,0,20103
2005,bhs,nld,0,37784
2005,bhs,pan,0,329450
2005,bhs,rou,0,2261
2005,bhs,tto,0,1134316.66
2005,bhs,usa,1795590,876694.92
2005,bhs,ven,0,267861.33
2005,bih,aut,0,1951693.21
2005,bih,bgr,0,20924
2005,bih,bra,0,3007003.22
2005,bih,che,0,343574.52
2005,bih,deu,0,5114585.46
2005,bih,dnk,0,3566
2005,bih,esp,0,8969
2005,bih,fin,0,13140
2005,bih,fra,91823,1328372.4
2005,bih,gbr,0,38599
2005,bih,grc,0,1044181.0700000001
2005,bih,hrv,1113955.43,55092598.98
2005,bih,ind,0,409638.06
2005,bih,ita,0,632692.15
2005,bih,mkd,238541.76,5124226.99
2005,bih,mwi,0,665308.29
2005,bih,nld,0,1087107
2005,bih,pol,3598,1709977
2005,bih,srb,236810.4,1177753
2005,bih,yug,2587206,1220102.34
2005,blr,arg,0,90930.47
2005,blr,aze,0,47180.34
2005,blr,bgd,0,302114.78
2005,blr,bgr,0,473133.95
2005,blr,blx,0,47957
2005,blr,bra,0,1012031.94
2005,blr,che,0,634900
2005,blr,chn,0,3559508
2005,blr,cub,0,40300
2005,blr,cze,0,381445.74
2005,blr,deu,0,16980591.060000002
2005,blr,dnk,0,18e3
2005,blr,dom,0,17e3
2005,blr,est,0,40120
2005,blr,fra,0,2900
2005,blr,gbr,0,339800
2005,blr,grc,40300,2258703.19
2005,blr,idn,0,1592022.89
2005,blr,ind,0,1521990.23
2005,blr,irl,0,1300
2005,blr,irn,0,642607.75
2005,blr,ita,0,2667516.53
2005,blr,kgz,0,147427.64
2005,blr,khm,0,67e3
2005,blr,lbn,0,100700
2005,blr,lka,0,72886.4
2005,blr,ltu,0,2308637
2005,blr,mda,0,702809.06
2005,blr,mwi,0,88729.86
2005,blr,nic,0,11200
2005,blr,nld,0,1074700.96
2005,blr,pol,0,1205721.99
2005,blr,rou,0,146740
2005,blr,rus,0,37925800
2005,blr,tha,0,135011.43
2005,blr,tur,0,513583.94
2005,blr,ukr,39500.07,15431592.770000001
2005,blr,usa,0,284400
2005,blr,uzb,0,36853.19
2005,blr,xxh,27459800,0
2005,blr,zaf,0,506563.56
2005,blr,zwe,0,457503.24
2005,blx,afg,7381,0
2005,blx,alb,349979.38,0
2005,blx,and,969083,0
2005,blx,ant,40473,0
2005,blx,are,3517185.0900000003,150137.97
2005,blx,arg,3431976.91,38323263.73
2005,blx,arm,224108,308252
2005,blx,aus,1779301.18,0
2005,blx,aut,1665645.9500000002,31514674.52
2005,blx,bdi,1119,0
2005,blx,ben,649376,0
2005,blx,bfa,885362,0
2005,blx,bgd,0,2223167.75
2005,blx,bgr,1212742.71,5042039.07
2005,blx,blr,47957,0
2005,blx,bra,50964.42999999999,117173210.97
2005,blx,can,10799073.700000001,4512
2005,blx,che,849715.47,2847909
2005,blx,chn,9260,7166360.68
2005,blx,cmr,0,87460.71
2005,blx,cod,13761,51789
2005,blx,cog,0,281950
2005,blx,col,0,394385.83
2005,blx,cpv,296614,0
2005,blx,cub,212944,7763173.12
2005,blx,cyp,1977763.61,0
2005,blx,cze,970211.6699999999,175309
2005,blx,deu,141985822.09,134587573.49
2005,blx,dnk,733286.5700000001,1744186.4200000002
2005,blx,dom,542725.0800000001,1033232.79
2005,blx,ecu,0,1010453.4
2005,blx,egy,908100,18852.57
2005,blx,esp,39874145.82,31497385.8
2005,blx,est,12371.3,0
2005,blx,eth,12096.61,0
2005,blx,fin,4001961.12,0
2005,blx,fra,173560382.02,47757146.7
2005,blx,gab,3191483,0
2005,blx,gbr,5456350.67,50628336.49
2005,blx,geo,1182,0
2005,blx,gha,0,225043
2005,blx,gib,4891,0
2005,blx,gin,1169666.7,0
2005,blx,gmb,190422,0
2005,blx,grc,18334295.990000002,38742817.4
2005,blx,gtm,0,1014937
2005,blx,hkg,590386.62,0
2005,blx,hnd,4098.8,76199.41
2005,blx,hrv,47530.86,2077140.59
2005,blx,hti,185832,0
2005,blx,hun,1393060.45,1160585.8599999999
2005,blx,idn,716086,27884657.4
2005,blx,ind,0,7259541.3
2005,blx,irl,432881.87,111938363.53
2005,blx,irn,60547,753848
2005,blx,irq,456349,0
2005,blx,isr,66768894.76,0
2005,blx,ita,53612296.559999995,48390634.129999995
2005,blx,jor,755702.92,0
2005,blx,jpn,2748015.33,177685
2005,blx,kaz,2845983,49071
2005,blx,ken,10904,369213.67
2005,blx,khm,169586,0
2005,blx,kor,0,8956992
2005,blx,lbn,72369.67,5722e3
2005,blx,lka,2526177.99,24872067.31
2005,blx,ltu,3645022.96,117081
2005,blx,lva,802238.34,0
2005,blx,mac,46155,0
2005,blx,mar,29354.18,0
2005,blx,mda,532155,67190
2005,blx,mdg,1725,51275
2005,blx,mex,8061.3,39693.08
2005,blx,mkd,5163.63,18142290.1
2005,blx,mli,97858,0
2005,blx,mlt,177667.44,2242
2005,blx,moz,4500,2402290
2005,blx,mrt,46708,0
2005,blx,mwi,0,4855636.93
2005,blx,mys,261168.91999999998,43420
2005,blx,ncl,224358,0
2005,blx,nic,0,326637.96
2005,blx,nld,232644735.13000003,362807206.49
2005,blx,nor,810090,1123157.37
2005,blx,nzl,577179.64,0
2005,blx,pak,0,107789
2005,blx,per,0,37374.44
2005,blx,phl,3897666.7,625533.1
2005,blx,pol,1810903.78,540518.1
2005,blx,prt,3301958.3299999996,8401.27
2005,blx,pry,0,302276.05
2005,blx,pyf,34862.78,0
2005,blx,rou,1611038.78,352957
2005,blx,rus,38453161.23,1603154.97
2005,blx,rwa,1465,0
2005,blx,sau,0,345148
2005,blx,sgp,6684,0
2005,blx,srb,274469,144116
2005,blx,svk,17792,293014
2005,blx,svn,67582.06,1875
2005,blx,swe,1836060.95,31749
2005,blx,syc,5545,0
2005,blx,syr,0,19542
2005,blx,tgo,1543428,72657
2005,blx,tha,143244.86000000002,947445.53
2005,blx,tun,278413.34,255457.61
2005,blx,tur,5504922,10878781.48
2005,blx,tza,513019,4304539.55
2005,blx,uga,20631,1275471.47
2005,blx,ukr,2805607.04,228974
2005,blx,ury,26683.44,0
2005,blx,usa,2441997.93,17465383.84
2005,blx,vct,13980,0
2005,blx,ven,4801,912705
2005,blx,vgb,262444,0
2005,blx,vnm,4937001.17,4013
2005,blx,xxb,14716,0
2005,blx,xxg,29954,0
2005,blx,yem,3699,0
2005,blx,yug,3098415,0
2005,blx,zaf,1189367.14,632625.64
2005,blx,zmb,0,1383927
2005,blx,zwe,76226,1577247.08
2005,blz,che,0,24484
2005,blz,chn,0,3141
2005,blz,cub,0,42318.53
2005,blz,deu,0,6889
2005,blz,dma,0,3943
2005,blz,dnk,0,9623
2005,blz,dom,0,6165
2005,blz,gbr,0,18471.44
2005,blz,gtm,0,3873
2005,blz,ita,0,449958.85
2005,blz,mex,4342,2507.83
2005,blz,pan,0,392074
2005,blz,usa,13826,750830.2
2005,bmu,che,0,2987
2005,bmu,cri,0,1295
2005,bmu,cub,0,28710
2005,bmu,jam,0,3692
2005,bmu,mwi,0,22125
2005,bmu,tto,0,37092
2005,bmu,usa,0,72965
2005,bol,arg,0,223654.52
2005,bol,bgd,114565.94,0
2005,bol,bgr,0,13815
2005,bol,bra,0,1976373.47
2005,bol,can,38220,0
2005,bol,chl,0,1371408.23
2005,bol,chn,0,325847
2005,bol,col,0,19799
2005,bol,deu,0,1345525.41
2005,bol,dom,0,2737.13
2005,bol,egy,0,2420
2005,bol,fra,3340,141884.38
2005,bol,gbr,0,3157
2005,bol,grc,0,4042
2005,bol,idn,0,34968
2005,bol,ind,0,2592
2005,bol,ita,0,99966.07
2005,bol,kor,0,34291
2005,bol,pan,0,75668
2005,bol,pry,0,893414.33
2005,bol,usa,12230,240723.78
2005,bol,ven,0,112005.3
2005,bol,xxh,547823,0
2005,bra,abw,225765,0
2005,bra,ago,1083952,0
2005,bra,ant,1791053.17,0
2005,bra,are,9306124.219999999,14154.17
2005,bra,arg,14633724.99,2879992.63
2005,bra,arm,903237.88,0
2005,bra,aus,12299766.78,0
2005,bra,aut,7887568.37,0
2005,bra,aze,1737970.8,0
2005,bra,bgd,2992013.53,0
2005,bra,bgr,6623783.28,0
2005,bra,bih,3007003.22,0
2005,bra,blr,1012031.94,0
2005,bra,blx,117173210.97,50964.42999999999
2005,bra,bol,1976373.47,0
2005,bra,can,11353372.92,45954
2005,bra,che,31019840.05,363042.13
2005,bra,chl,4190856.64,10352
2005,bra,chn,245920043.79,34340
2005,bra,civ,10203991.81,0
2005,bra,col,346628.23,0
2005,bra,cpv,171776,0
2005,bra,cri,1860349.95,0
2005,bra,cub,668090.52,966361.5499999999
2005,bra,cze,5536530.930000001,497422.26
2005,bra,deu,169467646.99,660339.98
2005,bra,dma,77931.64,0
2005,bra,dnk,10375289.65,16329.68
2005,bra,dom,4594677.58,151074.03
2005,bra,dza,3003177.2,0
2005,bra,ecu,976045.3999999999,0
2005,bra,egy,2773510,18365
2005,bra,esp,19344234.86,463103.47
2005,bra,est,0,3881
2005,bra,eth,1695322.29,0
2005,bra,fra,22466217.51,288484.56
2005,bra,gab,566332.46,0
2005,bra,gbr,49497416.26,5043531.93
2005,bra,geo,92640.23999999999,0
2005,bra,gha,461951.7,0
2005,bra,gin,29430,0
2005,bra,gmb,125318.33,0
2005,bra,gnq,894129,0
2005,bra,grc,18013547.4,2523111.66
2005,bra,gtm,2601732.17,0
2005,bra,hkg,3964312.57,0
2005,bra,hnd,8229971.94,7797
2005,bra,hrv,4483281.58,291901.32
2005,bra,hti,235224,0
2005,bra,hun,313660.85,1e3
2005,bra,idn,44498242.05,107363
2005,bra,ind,1972314.91,498485.62
2005,bra,irl,3188765.63,0
2005,bra,irn,2881013.11,0
2005,bra,isr,466756.87,0
2005,bra,ita,13082770.15,260138.19
2005,bra,jor,2659239.19,0
2005,bra,jpn,2644962.5,0
2005,bra,kaz,6535758.24,254387.07
2005,bra,ken,2072506.95,0
2005,bra,kgz,616440.44,0
2005,bra,khm,738375,0
2005,bra,kor,20079381.97,0
2005,bra,lbr,255808,0
2005,bra,lby,1531318,0
2005,bra,lka,46310.1,0
2005,bra,ltu,5205919.57,0
2005,bra,lva,369025.94,0
2005,bra,mar,6033687.98,0
2005,bra,mda,505504.36,0
2005,bra,mdg,277180.96,0
2005,bra,mex,20557692.21,0
2005,bra,mkd,1174694.05,940714.54
2005,bra,mmr,385279,0
2005,bra,mrt,1061890,0
2005,bra,mwi,0,5122763.02
2005,bra,mys,6965105.41,0
2005,bra,nga,5882340,0
2005,bra,nic,205117.29,0
2005,bra,nld,70074474.83,381329.32999999996
2005,bra,nor,1959769.3,0
2005,bra,nzl,2310377.13,0
2005,bra,pak,3532422.76,0
2005,bra,per,72161.16,0
2005,bra,phl,85040214.98,0
2005,bra,pol,58968712.300000004,268797.96
2005,bra,prt,10519078.18,0
2005,bra,pry,1419764.72,332277.8
2005,bra,rou,13522835.69,0
2005,bra,rus,117070049.24000001,9792
2005,bra,sdn,22459248.27,0
2005,bra,sen,2887007.6,0
2005,bra,sgp,9247362.87,0
2005,bra,sle,668511,0
2005,bra,srb,8030846.37,0
2005,bra,stp,39010,0
2005,bra,svk,171668,184875.69
2005,bra,swe,1172484.93,32764
2005,bra,tgo,894190.1,0
2005,bra,tha,4635966.97,0
2005,bra,tto,4469242.88,0
2005,bra,tun,1172524.92,0
2005,bra,tur,55988083.03,2523648.65
2005,bra,tza,0,127329.49
2005,bra,ukr,42099323.84,0
2005,bra,ury,1047,0
2005,bra,usa,184158731.77,6173609.8
2005,bra,uzb,889110,0
2005,bra,vct,29901.37,0
2005,bra,ven,7920197.209999999,0
2005,bra,vgb,114840,0
2005,bra,vnm,4949529.24,0
2005,bra,xxb,1451910,0
2005,bra,yem,2245424.78,0
2005,bra,yug,4733669,0
2005,bra,zaf,34727018.53,0
2005,brb,ant,12924,6947
2005,brb,atg,1010,0
2005,brb,che,0,48907
2005,brb,cmr,0,3073.13
2005,brb,cub,0,419880.87
2005,brb,cze,0,7811
2005,brb,deu,0,3e3
2005,brb,dma,10500,0
2005,brb,dnk,0,6837.05
2005,brb,dom,1517,25734
2005,brb,gbr,70265,741703.3300000001
2005,brb,grd,41823,14542
2005,brb,guy,15328,0
2005,brb,hnd,0,40920.51
2005,brb,irl,0,6480
2005,brb,jam,0,1590
2005,brb,kna,12610,0
2005,brb,lca,62798.66,0
2005,brb,nld,6661,121648
2005,brb,shn,0,32668
2005,brb,tto,9497,5081874.13
2005,brb,usa,40310.71,758217.13
2005,brb,vct,0,1375
2005,brb,vgb,6940,0
2005,brb,xxg,24986,0
2005,brn,gbr,0,60042
2005,brn,idn,0,702676
2005,brn,ind,0,1180
2005,brn,mys,0,11242
2005,brn,pak,0,58005
2005,brn,phl,0,55606
2005,brn,sgp,0,6116344
2005,btn,gbr,0,32870
2005,caf,gab,0,2860067
2005,caf,mys,26973,0
2005,caf,rou,1385,0
2005,caf,usa,24877.12,0
2005,can,ant,19235,0
2005,can,are,0,1920
2005,can,arg,0,6496123.779999999
2005,can,aut,7955,4649
2005,can,bgd,2165466.99,0
2005,can,bgr,0,65715
2005,can,bhs,68937,0
2005,can,blx,4512,10799073.700000001
2005,can,bol,0,38220
2005,can,bra,45954,11353372.92
2005,can,che,40198.520000000004,7383293.25
2005,can,chl,11122.52,23254.74
2005,can,chn,15539806.64,5296753.02
2005,can,cmr,224693,0
2005,can,col,0,120502.77
2005,can,cri,0,2815.76
2005,can,cub,0,3997992.4699999997
2005,can,cyp,0,1342
2005,can,cze,0,5482
2005,can,deu,14962935.81,667178.71
2005,can,dnk,417374.46,8765393.89
2005,can,dom,0,2622924.6
2005,can,dza,0,37103.11
2005,can,ecu,0,18133.59
2005,can,egy,0,7771.8099999999995
2005,can,esp,502479.38,75248.58
2005,can,est,0,2777
2005,can,fra,1327460.66,349116.26
2005,can,gbr,1784962.43,1393566.03
2005,can,grc,0,948079.23
2005,can,gtm,0,62625.17
2005,can,hkg,4096953.54,10657
2005,can,hnd,749862.75,900455.98
2005,can,idn,266827,104186.5
2005,can,ind,10926,872973.1100000001
2005,can,irl,0,1387433.7000000002
2005,can,isr,23e3,0
2005,can,ita,702847.23,93962.07
2005,can,jam,0,6366.94
2005,can,jor,0,1086
2005,can,jpn,26902.86,23106.92
2005,can,kor,0,15015
2005,can,lka,0,8099.02
2005,can,mac,32710.05,0
2005,can,mdg,19582.57,0
2005,can,mex,811557.39,432453.31
2005,can,mkd,0,53255.73
2005,can,moz,0,437921.89
2005,can,mwi,0,57105.35
2005,can,mys,101797,5238
2005,can,nga,419557,1025
2005,can,nic,0,104925.11
2005,can,nld,4116657.63,2358242.94
2005,can,nzl,177092.04,0
2005,can,phl,9161,112251.94
2005,can,pol,24420.8,0
2005,can,prt,0,13210
2005,can,rou,189039.3,0
2005,can,rus,904719.73,488401.38
2005,can,sen,691604.65,0
2005,can,sgp,1640.85,13423
2005,can,swe,0,8788
2005,can,tha,0,22954.42
2005,can,tur,3087528.36,113364.37
2005,can,tza,117501.29,0
2005,can,uga,0,15697.81
2005,can,ukr,94868.79,0
2005,can,ury,118705,0
2005,can,usa,90093459.48,25132902.7
2005,can,ven,103372.98,0
2005,can,vnm,2096067.46,0
2005,can,xxb,0,9901
2005,can,zaf,0,182031.86
2005,can,zwe,0,202523.24
2005,cck,nld,0,671581
2005,che,alb,6330460.21,0
2005,che,and,349862,6009
2005,che,are,8044937.86,26584
2005,che,arg,114291.62,5532913.56
2005,che,arm,3862032.54,0
2005,che,atg,100527,0
2005,che,aus,525211.73,8796.029999999999
2005,che,aut,351639.15,4093502.04
2005,che,aze,915839.12,201e3
2005,che,ben,666912.96,0
2005,che,bgd,96339.15,7475.92
2005,che,bgr,8000.01,2657195.01
2005,che,bhr,3185801.78,0
2005,che,bhs,251214,2160
2005,che,bih,343574.52,0
2005,che,blr,634900,0
2005,che,blx,2847909,849715.47
2005,che,blz,24484,0
2005,che,bmu,2987,0
2005,che,bra,363042.13,31019840.05
2005,che,brb,48907,0
2005,che,can,7383293.25,40198.520000000004
2005,che,chl,48135.94,11140
2005,che,chn,70494.9,1375953.62
2005,che,civ,299432,0
2005,che,cmr,181722,0
2005,che,col,0,1497390
2005,che,cpv,937202,0
2005,che,cri,4653,0
2005,che,cub,556164,20098947.369999997
2005,che,cyp,8962265.15,704895
2005,che,cze,520485.91,5820.13
2005,che,deu,21950336.259999998,55604678.599999994
2005,che,dma,26720,7325
2005,che,dnk,0,3733394.92
2005,che,dom,15720,3979543.5100000002
2005,che,dza,7165012.34,0
2005,che,ecu,4648,155373.76
2005,che,egy,41550694,154060
2005,che,esp,4805224.48,1762298.7599999998
2005,che,est,36115.55,862242
2005,che,eth,358849.28,0
2005,che,fra,826470.38,2471737.7
2005,che,gab,10989,0
2005,che,gbr,162316.89,6718959.63
2005,che,geo,15703,0
2005,che,gib,118890,0
2005,che,gin,5010959.53,0
2005,che,gmb,79456,0
2005,che,gnb,1338856,0
2005,che,grc,10589.65,12035133.530000001
2005,che,gtm,2562,10100176
2005,che,hkg,5838638.05,59030
2005,che,hnd,2053,287796.72
2005,che,hrv,1852951.4000000001,0
2005,che,hun,13778.75,13362.06
2005,che,idn,779318.85,6924754.91
2005,che,ind,930220.2,2719570.1
2005,che,irl,0,303784.37
2005,che,irn,53469882.28,0
2005,che,irq,1878203,0
2005,che,isl,4365569.93,0
2005,che,isr,9799301.42,10629
2005,che,ita,4561222.87,2852700.25
2005,che,jam,15211,1429
2005,che,jor,21511611.29,28559
2005,che,jpn,1342895.42,7525.13
2005,che,kaz,6502330.0600000005,458563.17
2005,che,ken,1307909.98,638541
2005,che,kgz,2395,0
2005,che,kna,65760,0
2005,che,kor,5854156.699999999,0
2005,che,kwt,4628252,0
2005,che,lbn,5763067.74,1919772.4
2005,che,lby,3609102,0
2005,che,lca,10047,0
2005,che,lka,107999.69,1575
2005,che,ltu,85704,0
2005,che,mac,3308217,26153
2005,che,mar,30434344,0
2005,che,mda,26681.97,0
2005,che,mdg,46398,0
2005,che,mdv,91413,0
2005,che,mex,3991297.4600000004,171504.86
2005,che,mkd,2340614.18,1776808.44
2005,che,mli,687319,98277
2005,che,mlt,908311.6,0
2005,che,mng,43210,0
2005,che,moz,0,2968821.36
2005,che,mrt,37366,0
2005,che,mus,1120698,0
2005,che,mwi,0,5004439.47
2005,che,mys,4883444.04,33068.94
2005,che,ncl,83598,0
2005,che,nic,6725,315400.05
2005,che,nld,64484719.96,5519524.25
2005,che,nor,6941661.17,0
2005,che,nzl,13274,0
2005,che,omn,1819110.1,0
2005,che,pak,38140.38,1340.24
2005,che,pan,1203,4335
2005,che,per,2358.33,0
2005,che,phl,10736369.18,34948.21
2005,che,pol,298988.63,324575.35
2005,che,prt,208518.66,53837.47
2005,che,pry,0,84901.76
2005,che,pse,3882163,0
2005,che,qat,3168317.9899999998,0
2005,che,rou,15443702.59,81801.2
2005,che,rus,21265252.25,14909.53
2005,che,sau,46863346.43,450815
2005,che,sen,2352431.27,4551
2005,che,sgp,4024140.34,0
2005,che,srb,6914896.42,20662
2005,che,svn,1207690.22,0
2005,che,swe,23085.28,1976366
2005,che,syc,38557,35634
2005,che,syr,18206411.79,0
2005,che,tha,544444.53,94263.11
2005,che,tun,36416095.25,517891.35
2005,che,tur,782448,10602202.03
2005,che,tza,64187,4000726.43
2005,che,uga,99407,373013.73
2005,che,ukr,1173679.17,2838
2005,che,ury,1213,0
2005,che,usa,1229956.95,48091020.73
2005,che,vct,20192,0
2005,che,ven,0,1145.69
2005,che,xxb,2601602,3161
2005,che,yug,9851271,66656.04
2005,che,zaf,1411688.56,382056.69
2005,che,zmb,0,65456
2005,che,zwe,684643.64,2025718.17
2005,chl,and,0,173314
2005,chl,arg,1275,1062565.82
2005,chl,bgr,0,79547.17
2005,chl,bol,1371408.23,0
2005,chl,bra,10352,4190856.64
2005,chl,can,23254.74,11122.52
2005,chl,che,11140,48135.94
2005,chl,chn,0,85631.03
2005,chl,col,6185453,3776
2005,chl,cri,69486.06,2809
2005,chl,cub,74520.56,14146.43
2005,chl,deu,0,200691.5
2005,chl,dnk,0,1867
2005,chl,dom,21113.64,5789.8099999999995
2005,chl,ecu,241446.69,0
2005,chl,esp,0,101177.88
2005,chl,fra,0,163670.12
2005,chl,gbr,2040,1147270.79
2005,chl,grc,0,1065537.41
2005,chl,gtm,38538.43,0
2005,chl,hnd,82453.52,0
2005,chl,idn,26125.05,246791.55
2005,chl,kgz,0,63443.01
2005,chl,kor,0,4133
2005,chl,mex,6282161.19,0
2005,chl,mkd,0,84726.74
2005,chl,mwi,0,482588.34
2005,chl,nic,63355.31,0
2005,chl,pan,1019134.21,94151
2005,chl,per,8143074.69,7126188.4
2005,chl,pry,886338.97,707291.71
2005,chl,slv,95348.22,0
2005,chl,swe,0,8394.189999999999
2005,chl,tur,0,968639.58
2005,chl,ury,702160.93,95457.07
2005,chl,usa,613405,1329398.53
2005,chl,ven,1080294.15,10648.68
2005,chn,are,1771496,101537
2005,chn,aus,18122992.11,0
2005,chn,aut,1597769.74,0
2005,chn,bgd,241587.05,0
2005,chn,bgr,564550.3,29006
2005,chn,bhr,68979,0
2005,chn,blr,3559508,0
2005,chn,blx,7166360.68,9260
2005,chn,blz,3141,0
2005,chn,bol,325847,0
2005,chn,bra,34340,245920043.79
2005,chn,can,5296753.02,15539806.64
2005,chn,che,1375953.62,70494.9
2005,chn,chl,85631.03,0
2005,chn,col,384494.36,0
2005,chn,cub,0,419859
2005,chn,cyp,61983.28,0
2005,chn,deu,13771578.53,1476458.67
2005,chn,dnk,0,46232.1
2005,chn,dom,26562.12,123446
2005,chn,dza,3163179,0
2005,chn,egy,22156745,0
2005,chn,esp,540426.69,148729
2005,chn,eth,8824,0
2005,chn,fra,7961351.18,9579288.84
2005,chn,gab,4307,0
2005,chn,gbr,12558526.98,23262223
2005,chn,geo,219879,0
2005,chn,gha,2392,0
2005,chn,gin,78816,0
2005,chn,gmb,994249,0
2005,chn,grc,852261.05,0
2005,chn,grd,13546,0
2005,chn,guy,4202,0
2005,chn,hkg,102272785.3,9443506
2005,chn,hnd,0,2300
2005,chn,hti,433145,0
2005,chn,hun,0,1e4
2005,chn,idn,42221088.239999995,0
2005,chn,ind,2304739.08,319727.7
2005,chn,irl,10462.91,0
2005,chn,irn,2053814.63,0
2005,chn,isr,858240,0
2005,chn,ita,17726.85,0
2005,chn,jam,8099,0
2005,chn,jor,1416261,0
2005,chn,jpn,23879914.64,933076.51
2005,chn,kaz,270211.72,0
2005,chn,ken,299905.53,0
2005,chn,kgz,1363067.36,0
2005,chn,khm,4273739.62,31995
2005,chn,kor,19323245.939999998,5545451.24
2005,chn,lao,764152,0
2005,chn,ltu,838035,0
2005,chn,lva,385304,0
2005,chn,mac,27116657.38,636798.82
2005,chn,mar,1458829.1,0
2005,chn,mda,24874.3,0
2005,chn,mdg,58988.22,0
2005,chn,mex,4559.11,257554
2005,chn,mkd,460585.21,0
2005,chn,mlt,47747.85,0
2005,chn,mmr,2387713,0
2005,chn,mng,1950272.73,0
2005,chn,moz,17553,0
2005,chn,mrt,14991.28,0
2005,chn,mus,2179226.34,0
2005,chn,mwi,0,4819841.34
2005,chn,mys,23961458.5,324060.84
2005,chn,ner,0,202121
2005,chn,nga,559620,0
2005,chn,nic,0,5600
2005,chn,nld,4357183.17,95629.63
2005,chn,nzl,721386.3200000001,0
2005,chn,pak,122342,0
2005,chn,per,254959.09,0
2005,chn,phl,35804114.980000004,393036
2005,chn,pol,2072377.38,0
2005,chn,prk,8949119,58840
2005,chn,prt,326799.02,0
2005,chn,pry,5676052.2,0
2005,chn,qat,249979.97999999998,0
2005,chn,rou,1247632.4,0
2005,chn,rus,19908275.08,0
2005,chn,rwa,3554,0
2005,chn,sau,53675,0
2005,chn,sdn,14699871.719999999,0
2005,chn,sen,1097730.73,0
2005,chn,sgp,78403720.35000001,1429134.82
2005,chn,slb,53240,0
2005,chn,srb,36833,0
2005,chn,syc,70350,0
2005,chn,syr,207182,0
2005,chn,tgo,752368.1,0
2005,chn,tha,9589041.44,982145
2005,chn,ton,4400,0
2005,chn,tur,3456592.76,0
2005,chn,tza,144567.86,439370
2005,chn,uga,5454,0
2005,chn,ukr,11163942.32,0
2005,chn,usa,11986029.75,15578894.73
2005,chn,vct,82764.51,0
2005,chn,vnm,24444381.03,522858
2005,chn,xxb,31843,0
2005,chn,yem,977780.82,0
2005,chn,zaf,2015520.84,3868440.35
2005,chn,zmb,0,1672687
2005,chn,zwe,96487.58,102710805.41
2005,civ,are,0,2329.57
2005,civ,arg,0,3902258.22
2005,civ,ben,1166482.41,590478.15
2005,civ,bfa,21625536.09,3872474
2005,civ,bra,0,10203991.81
2005,civ,che,0,299432
2005,civ,cod,0,62480
2005,civ,col,0,8747
2005,civ,fra,0,12496630
2005,civ,gbr,0,651603.79
2005,civ,gha,0,1068
2005,civ,grc,0,14544983.79
2005,civ,idn,0,48450.48
2005,civ,irl,0,4245
2005,civ,ita,0,2237724
2005,civ,mdg,95164,0
2005,civ,mli,556611.02,251430
2005,civ,ner,3162120.24,21000.06
2005,civ,pry,0,27582.89
2005,civ,sen,153633,1525446.7
2005,civ,tcd,24300,0
2005,civ,tgo,3065689.12,0
2005,civ,tur,0,5419.33
2005,civ,uga,0,91096.98
2005,civ,usa,16882.72,1041920.6
2005,civ,zaf,0,742801.35
2005,cmr,are,0,5108
2005,cmr,bgd,0,121217
2005,cmr,bhs,351631,0
2005,cmr,blx,87460.71,0
2005,cmr,brb,3073.13,0
2005,cmr,can,0,224693
2005,cmr,che,0,181722
2005,cmr,cog,375227,0
2005,cmr,dom,17359,0
2005,cmr,egy,0,4464
2005,cmr,esp,208712.87,0
2005,cmr,fra,77922.54,9954
2005,cmr,gab,291039,2993161.7
2005,cmr,gbr,0,1877426
2005,cmr,gha,0,277533
2005,cmr,hkg,0,344945
2005,cmr,hnd,17390.02,0
2005,cmr,ind,0,211366
2005,cmr,nga,55977,0
2005,cmr,nld,107608,22386
2005,cmr,tur,0,56670
2005,cmr,usa,1971354.85,0
2005,cmr,zaf,8566.89,227519
2005,cmr,zwe,0,53555
2005,cod,blx,51789,13761
2005,cod,civ,62480,0
2005,cod,deu,1568227.76,0
2005,cod,ita,0,17419
2005,cod,ken,10515362,1115475
2005,cod,mwi,0,247897
2005,cod,nld,526365.59,0
2005,cod,rwa,27085,0
2005,cod,tza,0,2892289
2005,cod,uga,2880157,3003717
2005,cod,zaf,0,628793
2005,cod,zwe,0,2319066
2005,cog,are,0,50973
2005,cog,blx,281950,0
2005,cog,cmr,0,375227
2005,cog,dnk,211388.51,0
2005,cog,fra,791053.7,105760
2005,cog,gab,0,7691386
2005,cog,gbr,3354750.83,0
2005,cog,jpn,121780.77,0
2005,cog,mdg,20013,0
2005,cog,nld,2420123.05,55965
2005,cog,nor,93067.37,0
2005,cog,nzl,96641.7,0
2005,cog,pol,14107.03,0
2005,cog,pry,0,58300
2005,cog,rus,30431.01,0
2005,cog,sen,253761.58,0
2005,cog,tun,9259.23,0
2005,cog,tza,0,603456
2005,cog,uga,50805,174331
2005,cog,ukr,58820.85,0
2005,cog,zaf,214638,1528616
