"","Party","2018","2016","2014","Region"
"83","Kenya","GYTS 2013
expsoure to SHS at home 24.8%
Exposure to SHS in enclosed public places 44.5%
Exposure to SHS in outdoor public places 49.15

GATS 2014
Exposure to SHS at home overall 14.3%; Male 16.8%; Female 12.0%
Exposure to SHS at Work Place overall 17.6%; Male 23.0%; Female 11.5%
Exposure in Government buildings/Offices overall 12.5%; Male 15.2%; Female 7.9%
Exposure to SHS in Health care facilities overall 8.5%; Male 10.2%; Female 7.2%
Exposure to SHS in restaurants overall 21.25; Male 24.2%; Female 16.8%
Exposure to SHS in public transport overall 12.4% ; Male 14.1%; 10.5%
Expsoure to SHS in Bars and night clubs overall 86.1%; Male 88.2%; Female 76.1%","GYTS 2013
expsoure to SHS at home 24.8%
Exposure to SHS in enclosed public places 44.5%
Exposure to SHS in outdoor public places 49.15

GATS 2014
Exposure to SHS at home overall 14.3%; Male 16.8%; Female 12.0%
Exposure to SHS at Work Place overall 17.6%; Male 23.0%; Female 11.5%
Exposure in Government buildings/Offices overall 12.5%; Male 15.2%; Female 7.9%
Exposure to SHS in Health care facilities overall 8.5%; Male 10.2%; Female 7.2%
Exposure to SHS in restaurants overall 21.25; Male 24.2%; Female 16.8%
Exposure to SHS in public transport overall 12.4% ; Male 14.1%; 10.5%
Expsoure to SHS in Bars and night clubs overall 86.1%; Male 88.2%; Female 76.1%","Answer not provided","WHO African Region"
"84","Kiribati","Answer not provided","Answer not provided","Answer not provided","WHO Western Pacific Region"
"85","Kuwait","Exposure of 13-15 years old to tobacco smoke at home was 38.4% ( 36.3% boys, 40.3% girls)
exposure to tobacco smoke inside any enclosed public place was 57.5% and exposssssure to tobacco smoke at any outdoor public place was 52.1%","Exposure of 13-15 years old to tobacco smoke at home was 38.4% ( 36.3% boys, 40.3% girls)
exposure to tobacco smoke inside any enclosed public place was 57.5% and exposssssure to tobacco smoke at any outdoor public place was 52.1%","Answer not provided","WHO Eastern Mediterranean Region"
"86","Kyrgyzstan","Report not provided","Подвергаются к воздействию табачного дыма 
18% мужчин и 28,2% женщин - дома
36,7% мужчин и 12"" женщин - на работе  в возрасте 25-64 года","Answer not provided","WHO European Region"
"87","Lao People's Democratic Republic","Exposure at workplace: 63.1%
Exposure at public transport: 31%
Exposure at health facilities: 11.8%
Exposure at restaurants: 57.5%","Answer not provided","Young persons age 13-15 expose to tobacco smoke at home 36.5% and outside home 50.1% while adult expose to second hand smoke at home 75% at work place 47.7% and at public places government office 53.3% restaurant 69.6% public transportations 49.5% and health facilities 37.1%.","WHO Western Pacific Region"
"88","Latvia","Exposure at home	                                        Exposure at workplace (for more than 5 hours)
         Males	                   Females	                             Males                	Females
15-24 years:35.2%	15-24 years:33.5%  	15-24 years:0.7%	15-24 years:0.9%
25-34 years:37.3%	25-34 years:27.1% 	        25-34 years:3.2%	25-34 years:0.3%
35-44 years:43.0%	35-44 years:25.0%	        35-44 years:2.4 %	35-44 years:0.6%
45-54 years:40.9%	45-54 years:28.2%	        45-54 years:3.7%	45-54 years:0.7%
55-64 years:36.2%	55-64 years:25.0%	        55-64 years:4.2%    55-64 years:0.2%
65-74 years:22.2%  64-74 years:11.8             65-74 years:0.0%    65-74 years:0.0%
Total: 36.9%	         Total:25.2%	                Total:2.5%	         Total:0.5%
                      Total:30.7%                                                   	Total:1.4%","Exposure at home	                   Exposure at workplace (for more than 5 hours)
         Males	                   Females	                             Males                	Females
15-24 years:40.2 %	15-24 years: 34.6%	15-24 years:1.9 %	15-24 years: 0.9%
25-34 years:42.5 %	25-34 years: 28.1%	25-34 years: 7.1%	25-34 years: 1.3%
35-44 years:43.8 %	35-44 years: 33.4 %	35-44 years:5.7 %	35-44 years:2.6 %
45-54 years: 46.2%	45-54 years: 31.3 %	45-54 years: 7.0%	45-54 years:1.1 %
55-64 years: 42.9%	55-64 years: 24.8%	55-64 years: 5.4%	55-64 years: 1.3%
Total: 43.2%	                   Total: 30.2%	             Total: 5.6%	             Total: 1.4%
                      Total: 63.4 %                                                   	Total:3.5 %","Exposure at home
Exposure at work (for more than 5 hours)

Male
Female
Male
Female

15-24 years: 47.1%
15-24 years: 38.4%
15-24 years: 5.1%
15-24 years: 1.1%

25-34 years: 46.8%
25-34 years:33.5%
25-34 years: 8.2%
25-34 years: 0.7%

35-44 years: 51.1%
35-44 years:37.7%
35-44 years: 8.4%
35-44 years: 2.4%

45-54 years: 52.7%
45-54 years:36.2%
45-54 years: 5.3%
45-54 years:0.6%

55-64 years: 44.9%
55-64 years:25.8%
55-64 years: 3.1%
55-64 years: 2.6%

Total:48.5%
Total:34.3%
Total: 6.2%
Total: 1.5%

Total: 41.2%
Total: 3.8%","WHO European Region"
"89","Lebanon","Exposure to SHS in restaurants and cafes. Lebanese Air Monitoring Survey on Tobacco Smoke in Indoor Public Places. Study conducted in Lebanon covering 28 venues in 6 cities, with SHS levels founds to be on average in the hazardous range (>251PM2.5 microgram per m3). Results indicate that levels of indoor air pollution in public places are commonly found throughout Lebanon.","Exposure to SHS in restaurants and cafes. Lebanese Air Monitoring Survey on Tobacco Smoke in Indoor Public Places. Study conducted in Lebanon covering 28 venues in 6 cities, with SHS levels founds to be on average in the hazardous range (>251PM2.5 microgram per m3). Results indicate that levels of indoor air pollution in public places are commonly found throughout Lebanon.","Exposure to SHS in restaurants and cafes. Lebanese Air Monitoring Survey on Tobacco Smoke in Indoor Public Places. Study conducted in Lebanon covering 28 venues in 6 cities. with SHS levels founds to be on average in the ''hazardous'' range (>251PM2.5 microgram per m3). Results indicate that levels of indoor air pollution in public places are commonly found throughout Lebanon.","WHO Eastern Mediterranean Region"
"90","Lesotho","Report not provided","Report not provided","Exposure to environmental tobacco smoke at home and in the workplace","WHO African Region"
"91","Liberia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"92","Libya","البيت ( ذكور 34.5 - إناث 34.0 - الجنسين 34.3 ) ( البالغين  ) 
العمل( ذكور 55.4- إناث 14.9 - الجنسين 35.0 ) ( البالغين  ) 
البيت ( ذكور 34.7 - إناث 36.6 - الجنسين 34.7 ) ( الشباب ) 
أماكن عامة  ( ذكور 36.3 - إناث 33.7 - الجنسين 35.1 ) ( الشباب )","البيت ( ذكور 34.5 - إناث 34.0 - الجنسين 34.3 ) ( البالغين  ) 
العمل( ذكور 55.4- إناث 14.9 - الجنسين 35.0 ) ( البالغين  ) 
البيت ( ذكور 34.7 - إناث 36.6 - الجنسين 34.7 ) ( الشباب ) 
أماكن عامة  ( ذكور 36.3 - إناث 33.7 - الجنسين 35.1 ) ( الشباب )","Home (males 34.5 - 34.0-female gender 34.3) (adults) 
Work (Male 55.4 - 14.9 Female - 35.0 sexes) (adults) 
Home (males 34.7 - 36.6-female gender 34.7) (young people) 
Public places (Male 36.3 - 33.7 Female - 35.1 sexes) (young people)","WHO Eastern Mediterranean Region"
"93","Lithuania","28 % of men and 12% of women (total -  18 percent) exposed to tobacco smoke at last one hour daily at work.
23 % of men and 19% of women (total - 21 percent) exposed to tobacco smoke at home.","28 % in men and 12% in women exposed to tobacco smoke at last one the hour daily at work","19 % in men and 6% in women exposed to tobacco smoke at last one the hour daily at work","WHO European Region"
"94","Luxembourg","Answer not provided","Answer not provided","Answer not provided","WHO European Region"
"95","Madagascar","pas de différenciation de sexe, à la maison, en dehors de sa maison","pas de différenciation de sexe, à la maison, en dehors de sa maison","Chez les jeunes de 13à 15 ans à la maison dans des endroits publics","WHO African Region"
"96","Malaysia","1. HOME
In Malaysia, More than a quarter (25.9%, 95%CI: 24.6, 27.2) of non-smokers reported exposure to secondhand
smoke at home. The prevalence was much higher in rural areas (36.0%, 95%CI: 33.9, 38.3) and
among females at 31.3% (95%CI: 29.8, 32.8) compared to respondents in urban areas (22.9%,
95%CI: 21.47, 24.47) and among males (17.1%, 95%CI: 15.6, 18.8). For non-smokers, there was
much higher exposure to secondhand smoke among other Bumiputras (33.9%, 95%CI: 30.2, 37.8) and Malays (31.0%, 95%CI: 29.1, 32.7) compared to Chinese (13.2%, 95%CI: 11.4, 15.4) and
Indians (17.7%, 95%CI: 14.3, 21.7).

2. WORK PLACE
More than one third (37.3%, 95%CI: 35.3, 39.2) of the respondents were exposed to secondhand
smoke at work. The proportion of males exposed to secondhand smoke was almost two times
higher than females (48.1%, 95%CI: 45.4, 50.9 vs 24.2%, 95%CI: 22.2, 26.4), whilst no significant
differences were observed between respondents with different marital status, ethnic groups and
residency.
There was an inverse relationship between the exposure to secondhand smoke at work and
educational attainment, whereby approximately a quarter (25.4%, 95%CI: 23.1, 27.8) of the
respondents with tertiary education and almost half (43.9%; 95%CI: 31.3, 57.3) of the respondents
with no formal education were exposed to secondhand smoke at work.","1. HOME
In Malaysia, More than a quarter (25.9%, 95%CI: 24.6, 27.2) of non-smokers reported exposure to secondhand
smoke at home. The prevalence was much higher in rural areas (36.0%, 95%CI: 33.9, 38.3) and
among females at 31.3% (95%CI: 29.8, 32.8) compared to respondents in urban areas (22.9%,
95%CI: 21.47, 24.47) and among males (17.1%, 95%CI: 15.6, 18.8). For non-smokers, there was
much higher exposure to secondhand smoke among other Bumiputras (33.9%, 95%CI: 30.2, 37.8) and Malays (31.0%, 95%CI: 29.1, 32.7) compared to Chinese (13.2%, 95%CI: 11.4, 15.4) and
Indians (17.7%, 95%CI: 14.3, 21.7).

2. WORK PLACE
More than one third (37.3%, 95%CI: 35.3, 39.2) of the respondents were exposed to secondhand
smoke at work. The proportion of males exposed to secondhand smoke was almost two times
higher than females (48.1%, 95%CI: 45.4, 50.9 vs 24.2%, 95%CI: 22.2, 26.4), whilst no significant
differences were observed between respondents with different marital status, ethnic groups and
residency.
There was an inverse relationship between the exposure to secondhand smoke at work and
educational attainment, whereby approximately a quarter (25.4%, 95%CI: 23.1, 27.8) of the
respondents with tertiary education and almost half (43.9%; 95%CI: 31.3, 57.3) of the respondents
with no formal education were exposed to secondhand smoke at work.","Indoor Workplaces 
In Malaysia 39.8% were exposed to SHS in the workplace in the past 30 days. Looking at the non-smokers 33.9% were exposed to SHS at the workplace. 
Males (46.2% overall 39.1% non-smokers) were more likely than females (30.1% overall 29.8% non-smokers) to be exposed to SHS in the workplace. 
Residents of urban areas (41.6% overall 35.6% non-smokers) were exposed to SHS in the workplace at the higher rate than those residing in rural areas (33.1% overall 27.4 % non-smokers). 
Home 
38.4% of adults in Malaysia (7.6% million adults) were exposed to SHS at home. Males (43.3% 4.5 million) had a higher exposure to SHS at home than females (33.3% 3.2 million). Adults living in rural areas (45.4% 2.5 million) had more exposure to SHS at home than those living in urban areas (35.7% 5.1 million). 
Among current non-smokers 27.9% (4.2 million non-smokers) were exposed to SHS at home. Female non-smokers (32.8% 3.1 million) were more exposed to SHS at home compared to male non-smokers (19.5% 1.1 million). Non-smokers living in rural areas (35.0% 1.5 million) had more exposure to SHS at home than those living in urban areas (25.1% 2.8 million). 
Public Places 
Prevalence of SHS exposure in public places 
SHS exposure rates measured in the various public places were as follows (from highest to lowest): 
84.9% (84.1% non-smokers) in cafes/ coffee shops/ bistros 
78.7% (70.3% non-smokers) in bars/ night clubs 
71.0% (68.3% non-smokers) in restaurants
28.2% (27.9% non-smokers) in public transportation 
20.0% (90.0% non-smokers) in government buildings 
13.9% (14.6% non-smokers) in indoor shopping complexes 
8.7% (8.6% non-smokers) in health care facilities 
 Adults in urban areas (21.5% overall 20.5% non-smokers) who had visited government buildings had higher exposure to SHS compared rural adults (15.4% overall 14.9 non-smokers) 
Population exposure to SHS at various public places 
The population SHS exposure rates measured in the various public places were as follows (from highest to lowest): 
42.9% (38.1% non-smokers) in cafes/ coffee shops/ bistros 
42.1% (39.8% non-smokers) in restaurants 
8.8% (9.7% non-smokers) in indoor shopping complexes 
5.6% (5.9% non-smokers) in public transportation 
4.9% (4.3% non-smokers) in government buildings 
3.4% (3.5% non-smokers) in health care facilities 
2.4% (1.3% non-smokers) in bars/ night clubs 
The SHS exposure rate when visiting bars/ night clubs is very high but since many adults did not go to bars/ night clubs the population exposure rate is very low. With this being said the noticeable finding was that over 40% of the entire adult population were being exposed in restaurants and cafes/ coffee shops/ bistros. 
In addition urban adults had higher population exposure rates than rural adults in restaurants (46.5% vs. 30.6%) bars/ night clubs (3.0% vs. 0.8%) cafes/ coffee shops/ bistros (45.6% vs. 35.8%) and indoor shopping complexes (10.1% vs. 5.6%) – all places are typically mor","WHO Western Pacific Region"
