"","Party","2018","2016","2014","Region"
"143","Seychelles","Locally produced cigarettes: Excise tax has been increased from SR.606 to SR. 667 per 200 cigarettes (which corresponds to more than 71% of retail cost of cigarettes) as from January 2017.

Imported Cigarettes: Excise tax has been increased from of SR.606 to SR. 667 per 200 cigarettes as from January 2017.

The amendment of excise tax and other information can be downloaded from the link: www.src.gov.sc or Seychelles Trade Portal","Locally produced cigarettes: Excise tax has been increased from SR.500 to SR. 606 per 200 cigarettes (which corresponds to around 71% of retail cost of cigarettes) as from Janaury 2015.

Imported Cigarettes: Excise tax has been increased from of SR.404 to SR. 606 per 200 cigarettes as from January 2015.

The amendment of excise tax and other information can be downloaded from the link: www.src.gov.sc or Seychelles Trade Portal","Explanation concerning the content of table 2.8.3: For the locally produced cigarettes the customs duty is included within the excise tax and that is why the Excise tax is SR. 500 for 200 cigarettes while for the imported cigarettes excise and customs duty are separated e.g. Excise is SR.404 for 200 cigarettes and customs duty is SR.96.00.

VAT took effect as of 1st January 2013 and replaced the goods and services tax (GST) which has been in existence since 2001. The VAT Act was passed in the National Assembly in December 2010.

Locally produced cigarettes: 15% on VAT + excise tax of SR.500 per 200 cigarettes (which corresponds to around 75% of retail cost of cigarettes). Since 1st January 2013 GST has been replaced by VAT and same has been increased from 12% of GST to 15% of VAT.

Imported Cigarettes: On CIF to which one adds 15% Value Added Tax (VAT) (which is calculated on CIF value+ custom duty + excise tax) and then Excise tax of SR.404 per 200 cigarettes and customs duty of SR.96 for 200 cigarettes. Since 1st January 2013 GST has been replaced by VAT and the same has been increased from 12% of GST to 15% of VAT.

The amendment and other information on VAT can be downloaded from the link: www.src.gov.sc","WHO African Region"
"144","Sierra Leone","Sales tax was 15% before 2010.  Until now, in 2017, GST is still at 15%.
The 2017 Financial Act (FA) proposed increment of IMPORT DUTY at point of entry
From 10%-20% for cigarettes & Remains at 20% for cigars
The 2017 FA also introduced: Excise duty from 0-30% recently in 2017 but payment based on sales
However it is important to note that Import Duty  paid at point of entry, is easier to implement compared to where  Excise duty is taxed after sales.

ECOWAS has  adopted a new legal framework on tobacco taxation. The Directive set minimum the advalorem tax at 50% and a specific Excise tax on tobacco products at 0.02 USD per single stick, 20USD per kilogramme for all other tobacco products.","sales tax was 20% before 2010 and decrease to 15% Goods and services tax","Answer not provided","WHO African Region"
"145","Singapore","On 19 Feb 2018, the excise duties on tobacco products were raised by 10%.

The excise duties for Ang Hoon, and beedies were raised to $329/KG from $299/KG. Similarly, the excise duties on unmanufactured tobacco, tobacco refuse and other manufactured tobacco for cigarette making were raised to $388/KG from $352/KG. The previous duty hike for this group of tobacco products was on 25 Feb 2013.

The excise duties on cigarettes, cigars, cheroots & cigarillos, homogenised or reconstituted tobacco, other smoking tobacco and other manufactured tobacco were raised to $427/KG from $388/KG. The previous duty hike for this group of tobacco products was on 21 Feb 2014.

https://www.customs.gov.sg/~/media/cus/files/circulars/corp/2018/circular%20no%20012018%20ver%201.pdf","There has been no change in taxation for tobacco products since the last increment of 10% for cigarettes and other manufactured tobacco which raised the price to $388/KG.","Tax for ang hoon beedies and for other smokeless tobacco were raised in Feb 2013 by 25% to $299/KG. On 21 Feb 2014 tax on cigarettes and other manufactured tobacco was raised by 10% to $388/KG","WHO Western Pacific Region"
"146","Slovakia","Report not provided","Answer not provided","The price of the tobacco product has been increasing in the past three years in general.","WHO European Region"
"147","Slovenia","Minor changes of specific and excise duty in total tax burden of cigarettes, because of new weighted average retail price  of cigarettes. Introduction excise for heated tobacco and electronic cigarettes.","Minor changes of specific and excise duty in total tax burden of cigarettes, because of new weighted average retail price  of cigarettes. Introduction excise for heated tobacco and electronic cigarettes.","Increase of excise duty for all smoking tobacco products. Increase of specific excise duty in total tax burden of cigarettes","WHO European Region"
"148","Solomon Islands","There has been a 35% increase in excise tax over the past 4 years. (10% in 2014, 10% in 2016,15% in 2017). No increase in excise in 2015. We are considering another increase this year. Currently, there is around approx. 28% of tax in the price of a single roll.","Report not provided","Answer not provided","WHO Western Pacific Region"
"149","South Africa","The percentage change in excise tax for cigarette tobacco between 2015/2016 and 2016/2017 was 6.8% (nominal % change) or 0.1% (real % change). For cigarettes this was 6.7% (nominal) or 0% (real %) change between 2015/2016 and 2016/2017. Between 2016/2017 and 2017/2018, the percentage change in excise tax for cigarette tobacco and cigarettes  was 8% (nominal % change) or 1.9% (real % change). For the period 2018/19, the nominal change is 8.5% and the real change is 3%. VAT will increase to 15% from 14% as of 1 April 2018.","Excise taxes increase every year at the reading of the budget in February. In the past two years they have increased at the same rate as the inflation rate","Excise taxes increase every year at the reading of the budget in February. In the past two years they have increased at the same rate as the inflation rate.","WHO African Region"
"150","Spain","El último cambio en la normativa de impuestos especiales desde el último informe se realizó mediante el Real Decreto-ley 3/2016, de 2 de diciembre. El IVA y el recargo de equivalencia no han sufrido variaciones.","Desde el 28 de junio de 2013 se ha mantenido idéntico (invariable)  el sistema de  impuestos especiales. La normativa que lo ampara es el Real decreto 7/2013, de 28 de junio de medidas urgentes de naturaleza tributaria, presupuestaria y de fomento de la investigación, el desarrollo y la innovación.  A su vez el IVA y el recargo de equivalencia tampoco han sufrido variaciones desde el último informe para la OMS que elaboramos.","La tendencia es un incremento generalizado de la imposición. reforzada en los productos sustitutivos de los cigarrillos como son las picaduras de liar y de pipa. y el establecimiento de dobles mínimos sobre el volumen de la mercancía gravada","WHO European Region"
"151","Sri Lanka","In increasing trend, attached the document","Answer not provided","Report not provided","WHO South-East Asia Region"
"152","Sudan","الضرائب المفروضة على السجائر او منتجات التبغ كانت عالية بنسبة لكل بلاد العالم خل وفى تقديرنا ان هذه الفئات العالية متوافقة تماما ومع توجه منظمة الصحة العالمية الا انه في العام الأخير تم خفض الضرائب","Report not provided","Report not provided","WHO Eastern Mediterranean Region"
"153","Suriname","Taxation for tobacco products increased since September 5th , 2011, the Parliament increased the specific tax on cigarettes with another 50% as described below:
The specific tax of 44 US $ per 1000 cigarettes increased to 66 US$ respectively per 1000 cigarettes, per 500 cigars and per 1kg shag
The VAT/Sale tax on each package of tobacco product is 10%, which is included in the retail price.","Taxation for tobacco products increased  since September 5th , 2011, the Parliament increased the specific tax on cigarettes with another 50% as described below:
The specific tax of 44 US $ per 1000 cigarettes increased to 66 US$  respectively per 1000 cigarettes, per 500 cigars and per 1 kg shag
The VAT/Sale tax on each package of tobacco product is 10%, which is included in the retail price.","Taxation for tobacco products increased in the past 2 years. 
September 5th 2011 the Parliament increased the specific tax on cigarettes with another 50%:
The specific tax of 44 US $ per 1000 cigarettes increased to 66 US$ respectively per 1000 cigarettes per 500 cigars and per 1 kg shag
The VAT/Sale tax on each package of tobacco product is 10% which is included in the retail price.","WHO Region of the Americas"
"154","Swaziland","Report not provided","Answer not provided","Report not provided","WHO African Region"
"155","Sweden","Small differences between 2016 and 2018.","Small differences between 2014 and 2016.","There is no big difference in taxation for tobacco products since 2012 as you can see: 
In 2014 the specific tax on cigarettes was 1.41 SEK. In 2013 the tax was 1.41 SEK per cigarette and year 2012 1.40 per cigarette. 
Also. for cigars and cigarillos there has been no big change in taxation from 1.24 SEK year 2012 to 1.25 SEK year 2014. For fine cut smoking tobacco the tax was raised from 1718 SEK per kg to 1733 per kg between the year 2012 and 2014. The specific tax on smokeless tobacco products (snuff) was raised from 382 SEK per kg to 385 SEK per kg between 2012 and 2014 the tax on chewing tobacco from SEK 444 per kg to 448 SEK per kg during the same time period. These changes in taxation are due to changes in inflation.
Revenue from tobacco taxes have decreased since 2012.","WHO European Region"
"156","Syrian Arab Republic","Answer not provided","Answer not provided","Report not provided","WHO Eastern Mediterranean Region"
"157","Tajikistan","Report not provided","Report not provided","Answer not provided","WHO European Region"
"158","Thailand","There was an increase in tobacco tax rate on February 9, 2016.
And there was a tax system reformation in September 2017.","no more increase tax form 2012","Increasing of Cigarette taxes for 2 year. from 85% in /2009 to 87% in 2012. Excise tax on cigarettes is calculated based on the ex-factory price at 87%and is calculated based on the valorem. The Excise Department brings excise tax both exfactory price and valorem Excise to be calculated 
Below are the 2012 government-adjusted tobacco tax rates on all types of tobacco aimed at both controlling cigarette consumption and increasing revenue","WHO South-East Asia Region"
"159","The former Yugoslav Republic of Macedonia","Answer not provided","Answer not provided","Answer from the Customs Administration:
Until 12.07.2012 the combined excise tax was 35 % of the retail price and 0.10 MKD denars per piece. A minimum amount of excise duty has not been applied. With the amendments to the Law on excise duties the combined excise was accounted for 9% from the retail price and 1 30 MKD denars per piece. If the combined excise is below the amount of 1 50 MKD denars per piece a minimum excise tax is applied in that amount.

Answer from the Ministry of Finance:
For the purposes of fiscal policies in order to support economic growth in June 2013 unification of excise duty on tobacco products was proposed regulated by the Law on excise taxes and fees on tobacco products regulated by the Law on Environment Law on tobacco and tobacco products and Law for healthcare by transforming the tobacco fees into combined excise. With combining the excise and fees on cigarettes from 1.07.2013 the taxation will be on:

1 July 2013 (Ad valorem 9%+specific 1 3 MKD denars min. 1 5 MKD denars)
1 July 2014 - (Ad valorem 9%+ specific 1 45 MKD denars min. 1 65 MKD denars)
1 July 2015 - (Ad valorem 9%+ specific 1 6 MKD denars min. 1 8 MKD denars)
1 July 2016 - (Ad valorem 9%+ specific 1 8 MKD denars min. 2 MKD denars)
1 July 2017 - (Ad valorem 9%+ specific 2 MKD denars min. 2 2 MKD denars )
1 July 2018 - (Ad valorem 9%+ specific 2 2 MKD denars min. 2 4 MKD denars)
1 July 2019 (Ad valorem 9%+ specific 2 4 MKD denars min. 2 6 MKD denars)
1 July 2020 - (Ad valorem 9%+ specific 2 6 MKD denars min. 2 8 MKD denars)
1 July 2021 - (Ad valorem 9%+ specific 2 8 MKD denars min. 3 MKD denars)
1 July 2022 - (Ad valorem 9%+ specific 3 MKD denars min. 3 2 MKD denars)
 1 July 2023 - (Ad valorem 9%+ specific 3 2 MKD denars min. 3 4 MKD denars)


The main reason for initiating the amendments of the Law on Excise was a need to improve the excise policy in several segments. Considering the gradual increase in excise duty on certain products to countries in the region and the need for gradual adjustment to the level of excise taxes in European Union countries a gradual increase in excise taxes on tobacco products in the Republic of Macedonia have been proposed. 
This is in order to raise the excise tax in the country for tobacco goods that in the future should be comply to reach levels of excise specified in the European Union. At the moment there are no socio - economic conditions for accession to directly comply with the EU directives and hence in order to protect the living standards of the population the approach taken is to access to a moderate increase of the excise burden on tobacco. Increases in the amount of excise tax on cigarettes and other tobacco products is also aimed at reducing the consumption of these products and the protection of public health in the country.","WHO European Region"
"160","Timor-Leste","Answer not provided","Report not provided","Report not provided","WHO South-East Asia Region"
"161","Togo","stable depuis 2014","stable depuis 2014","On observe une augmentation des importations signe dune consommation toujours en hausse
pour la TVA et les taxes ad valorem il sagit des dernières taxes en vigueur puisquau Togo il y a une augmentation chaque année de 5% de la taxe ad valorem","WHO African Region"
"162","Tonga","Report not provided","The tobacco products taxation trends increased by 2% in 2015 with the import excise tax increased from $250 to $255 per 1000 cigarettes and the same for locally produced products.","The tobacco products taxation trends increased in 2013 with the import excise tax increased from $210 to $250 per 1000 cigarettes and from $200 to $238 per 1000 cigarettes for the locally produced products","WHO Western Pacific Region"
"163","Trinidad and Tobago","1 USD = TTD $6.77

Taxes on tobacco products have been increased in the past two years by 15% in excise tax.","1 USD = TTD $6.64

Taxes on tobacco products have not increased in the past two years.","There were no changes in taxation over the period.","WHO Region of the Americas"
"164","Tunisia","Les produits du tabac précédemment cités supportent les quatre taxes (TVA, DC, MS, FNE). Les taxes nont pas subi de variation depuis Juillet 2012","Les produits du tabac précédemment cités supportent les quatre taxes (TVA, DC, MS, FNE). Les taxes nont pas subi de variation depuis Juillet 2012","Les produits du tabac précédemmentcités supportent les quatre taxes (TVA. DC. MS. FNE). Les taxes n''ont pas subi de variation depuis Juillet 2012.","WHO Eastern Mediterranean Region"
"165","Turkey","There is an increasing trend in taxation for tobacco products. Taxes and tax revenue stemming from tobacco products have both increased","There is an increasing trend in taxation for tobacco products. Taxes and tax revenue stemming from tobacco products have both increased","There is an increasing trend in taxation for tobacco products. Taxes and tax revenue stemming from tobacco products have both increased.","WHO European Region"
"166","Turkmenistan","Начиная с 2017 года налогообложение  табачных изделий ежегодно увеличивается на 25%","Законом Туркменистана от 16-го апреля 2015-го года № 214-V «О внесении изменений в Налоговый кодекс Туркменистана», были внесены поправки в статью 122 Кодекса, согласно которым было уменьшено количество пачек сигарет (с 10 пачек сигарет до 2 пачек), которые не облагаются акцизами при ввозе их физическим лицом для собственного потребления.
Кроме того, постановлением Президента Туркменистана от 23-го сентября 2015 года № 14413 «О маркировке акцизными марками табачных изделий и алкогольной продукции ввозимых в Туркменистан и производимой в Туркменистане алкогольной продукции», с 1-го апреля 2016-го года вводится маркировка вышеуказанных товаров акцизными марками, а с 1-го июля этого же года запрещается продажа на территории Туркменистана немаркированных табачных изделий и алкогольной продукции.
При этом, согласно пункту 4 указанного выше постановления, контроль над этим возложен на Министерство торговли и внешне-экономических связей Туркменистана, Государственную таможенную службу Туркменистана и Государственное объединение пищевой промышленности Туркменистана.","During 2012-2013 preparatory work has been completed on the implementation of tax stamps on cigarettes. Use of tax stamps for cigarettes is planned from January 2015.","WHO European Region"
"167","Tuvalu","Report not provided","Report not provided","Answer not provided","WHO Western Pacific Region"
"168","Uganda","Report not provided","Answer not provided","Answer not provided","WHO African Region"
"169","Ukraine","In 2015-2017 minimum specific tax for filter cigarettes increased from 304.11 to 596.05 UAH per 1000 cigarettes.","In 2013-2015 minimum specific tax for filter cigarettes increased from 217.6 to 304.11 UAH per 1000 cigarettes.
Since 2015 taxes for non-filter and filter cigarettes are the same. National ad valorem rate did not change (effective rate is 10% of the maximum retail price), but additional local advalorem tax (5% of the MRP) is levied since 2015.","In 2013 specific tax rate was increased but ad valorem rate was decreased. Total excise burden increased but rather moderately","WHO European Region"
"170","United Arab Emirates","هناك ضريبة ادخال جمركي على منتجات التبغ  و بداية من أكتوبر 2017 تم فرض ضريبة نوعية (إنتقائية) بنسبة 100% علي سعر البيع للمستهلك بالإضافة الي خضوع جميع منتجات التبغ لضريبة القيمة المضافة 5%","هناك ضريبة ادخال جمركي على منتجات التبغ فقط ولا توجد ضريبه نوعيه لم تتغير","There is an import duty which is applied. but no change since last report.","WHO Eastern Mediterranean Region"
"171","United Kingdom of Great Britain and Northern Ireland","Report not provided","Within Budget 2015, the UK Government announced that tobacco duty rates would increase by 2% above inflation. This is in accordance with the March 2014 Budget announcement of increases of 2% above retail price inflation on all tobacco duty rates each year until the end of the next parliament. (This does not apply to the ad valorem duty on cigarettes, which has remained at the same level for the past two years.","Report not provided","WHO European Region"
"172","United Republic of Tanzania","An increase","Answer not provided","Answer not provided","WHO African Region"
"173","Uruguay","Desde el último informe se han producido 2 aumentos de impuestos:

- Diciembre 2016 
- Diciembre 2017","Desde el último informe se han producido 3 aumentos de impuestos:

- Diciembre 2014 (Decreto 375/014)
- Junio 2015 (Decreto 164/015)
- Enero 2016 (Decreto 11/016)","El último aumento de los impuestos se produjo en febrero de 2010","WHO Region of the Americas"
"174","Uzbekistan","Report not provided","В 2014 г. установлены единые акцизные ставки на сигареты с фильтром и без фильтра.
В конце 2015 г. ставки акцизных налогов на сигареты на 2016 г. были увеличены на 50% от ставки акцизных налогов, установленных в конце 2014 г.","The share of excise tax and VAT of the retail price of cigarettes locally produced in 2012-2013. averaged 32-28%. 
Name 2012. 2013. 
The average share of excise tax in the retail price of cigarettes. including: 16% 14% 
filter cigarette soft pack 27% * 
filter cigarettes in hard pack 9% 9% 
non-filter cigarettes 17% 19% 
The average share of VAT in the retail price of cigarettes. including: 16% 14% 
filter cigarette soft pack 13% 
filter cigarettes in hard pack 9% 9% 
non-filter cigarettes 11% 9% 
The average share of excise tax and VAT. including: 32% 28% 
filter cigarette soft pack 40% 0% 
filter cigarettes in hard pack 18% 18% 
non-filter cigarettes 28% 28% 
* Note: 2013 filter cigarettes in a soft pack is not produced and not implemented 
In 2012-2013. excise duties on cigarettes with and without filter were increased by 20% and 25% respectively.","WHO European Region"
"175","Vanuatu","Report not provided","No change since the submission of the previous report in 2014.","Last changes to the taxes rates on tobacco products was done in 2010 where import duty was reduced from 80% ad valorem to 55%; and specific excise was increased from 4 vatu/sticks to 16 vatu/stick; VAT remained unchanged at 12.5%.","WHO Western Pacific Region"
"176","Venezuela","Report not provided","Report not provided","Question 2.8.1:  12% es el impuesto al valor agredo IVA; + el impuesto al valor agregado en toda las etapas de la cadena de comercialización hasta el consumidor final + el 70% del precio final marcado en cajetilla 
Trend: El impuesto aplicado es advalorem por lo cual se ajusta automaticamente en la medida que aumenta el precio de los productos de tabaco. manteniendo un impacto fiscal del 74% sobre el nuevo valor.","WHO Region of the Americas"
"177","Viet Nam","Excise tax Increases from 65% to 70% of factory price","Excise tax Increases from 65% to 70% of factory price","For excise tax: the tax rate is increased from 55% in 2007 to 65% in January 2008
For import tax: the tax rate for cigarettes is reduce from 150% in 2007 to 140% in 2008 due to WTO commitments and is reduced to 135% in 2010
The value added tax unchanged in the past years.","WHO Western Pacific Region"
"178","Yemen","لا يوجد أي تغيير","لا يوجد أي تغيير","No change since last report.","WHO Eastern Mediterranean Region"
"179","Zambia","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"180","Zimbabwe","Answer not provided","Answer not provided","Report not provided","WHO African Region"
"181","Party","2018","2016","2014","Region"
